2025-12-14 15:35:29,894 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:47:05,248 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:47:05,250 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:47:05,250 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:47:23,137 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:47:23,137 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:47:23,138 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:47:23,138 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:47:23,665 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:47:23,665 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 15:47:23,667 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:47:23,669 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:47:23,669 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:47:35,718 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:47:35,718 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:47:35,719 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:47:35,719 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:47:36,225 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:47:36,225 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 15:47:36,227 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:47:36,229 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:47:36,229 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:52:51,163 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:52:51,163 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:52:51,164 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:52:51,164 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:52:51,680 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:52:51,680 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 15:52:51,682 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:52:51,684 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:52:51,684 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:53:07,848 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:53:07,848 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:53:07,849 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:53:07,849 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:53:08,373 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:53:08,373 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 15:53:08,374 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:53:08,376 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:53:08,376 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:53:20,268 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:53:20,268 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:53:20,268 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:53:20,269 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:53:20,797 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:53:20,798 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 15:53:20,799 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:53:20,801 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:53:20,802 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:56:38,198 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:56:38,199 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:56:38,199 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:56:38,199 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:56:38,730 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:56:38,731 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 15:56:38,732 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:56:38,734 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:56:38,734 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:56:52,208 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:56:52,208 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:56:52,209 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:56:52,209 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:56:52,728 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:56:52,728 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 15:56:52,729 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:56:52,731 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:56:52,731 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:57:04,896 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:57:04,897 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:57:04,897 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:57:04,897 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:57:05,424 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:57:05,424 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 15:57:05,426 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:57:05,427 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:57:05,428 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:00:27,435 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:00:27,436 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:00:27,436 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:00:27,436 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:00:28,025 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:00:28,026 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:00:28,027 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:00:28,030 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:00:28,030 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:00:28,040 | ERROR | knowledgebase-server | Server error: unhandled errors in a TaskGroup (1 sub-exception)
2026-01-02 16:00:39,686 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:00:39,687 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:00:39,687 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:00:39,687 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:00:40,214 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:00:40,215 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:00:40,216 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:00:40,218 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:00:40,218 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:00:52,641 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:00:52,642 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:00:52,642 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:00:52,643 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:00:53,161 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:00:53,162 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:00:53,163 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:00:53,165 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:00:53,165 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:03:44,720 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:03:44,720 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:03:44,721 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:03:44,721 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:03:45,246 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:03:45,246 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:03:45,248 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:03:45,249 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:03:45,249 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:04:00,458 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:04:00,459 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:04:00,459 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:04:00,459 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:04:00,976 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:04:00,977 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:04:00,978 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:04:00,980 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:04:00,980 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 16:04:13,172 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 16:04:13,172 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 16:04:13,173 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 16:04:13,173 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 16:04:13,687 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 16:04:13,687 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 16:04:13,689 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 16:04:13,690 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 16:04:13,690 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
